,Unnamed: 0,code_p,Inventory value,Inventory,Total orders,total 23,AV23,multiplier,Minimum stock,purchase_r,name_p_BRI,name_p_BRIS,name_p_COB TUBE,name_p_COSTA,name_p_Cob magnet,name_p_Deep SMD,name_p_JIMI,name_p_MINI B,name_p_MINI C,name_p_PATENT,name_p_SELINE,name_p_STEPS,name_p_TORRES,color_p_B,color_p_G,color_p_W,color_p_WG,color_p_b,color_p_g,color_p_w,Month,Value
728,728,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,September,32
729,729,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,October,43
730,730,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Novermber,36
731,731,150077,1890,90,450,337,42,5,212,328,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,December,23
732,732,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,January,1
733,733,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,February,44
734,734,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,March,2
735,735,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,April,27
736,736,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,May,6
737,737,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,June,0
738,738,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,July,22
739,739,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,August,10
740,740,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,September,14
741,741,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,October,0
742,742,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,Novermber,1
743,743,150088,7191,217,0,145,9,5,47,170,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,December,18
744,744,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,January,24
745,745,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,February,-4
746,746,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,March,0
747,747,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,April,0
748,748,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,May,2
749,749,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,June,27
750,750,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,July,11
751,751,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,August,0
752,752,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,September,1
753,753,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,October,1
754,754,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,Novermber,0
755,755,150099,2734,63,0,64,3,5,13,50,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,December,2
756,756,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,January,21
757,757,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,February,10
758,758,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,March,32
759,759,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,April,10
760,760,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,May,7
761,761,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,June,9
762,762,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,July,19
763,763,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,August,17
764,764,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,September,12
765,765,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,October,9
766,766,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,Novermber,32
767,767,15009,29816,687,0,197,18,5,89,598,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,December,19
768,768,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,January,119
769,769,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,February,82
770,770,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,March,68
771,771,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,April,21
772,772,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,May,97
773,773,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,June,125
774,774,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,July,121
775,775,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,August,62
776,776,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,September,39
777,777,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,October,10
778,778,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Novermber,119
779,779,15061,28,1,900,919,70,5,351,438,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,December,56
780,780,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,January,27
781,781,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,February,10
782,782,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,March,13
783,783,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,April,18
784,784,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,May,38
785,785,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,June,33
786,786,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,July,44
787,787,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,August,3
788,788,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,September,8
789,789,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,October,36
790,790,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Novermber,24
791,791,15062,1876,67,200,268,23,5,115,152,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,December,14
792,792,15060,224,8,800,732,63,5,313,473,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,January,28
793,793,15060,224,8,800,732,63,5,313,473,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,February,20
794,794,15060,224,8,800,732,63,5,313,473,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,March,53
795,795,15060,224,8,800,732,63,5,313,473,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,April,68
796,796,15060,224,8,800,732,63,5,313,473,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,May,75
797,797,15060,224,8,800,732,63,5,313,473,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,June,113
798,798,15060,224,8,800,732,63,5,313,473,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,July,137
799,799,15060,224,8,800,732,63,5,313,473,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,August,20
800,800,15060,224,8,800,732,63,5,313,473,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,September,70
801,801,15060,224,8,800,732,63,5,313,473,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,October,21
802,802,15060,224,8,800,732,63,5,313,473,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,Novermber,65
803,803,15060,224,8,800,732,63,5,313,473,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,December,62
804,804,150611,3304,118,0,193,8,5,38,80,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,January,2
805,805,150611,3304,118,0,193,8,5,38,80,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,February,27
806,806,150611,3304,118,0,193,8,5,38,80,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,March,34
807,807,150611,3304,118,0,193,8,5,38,80,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,April,-7
808,808,150611,3304,118,0,193,8,5,38,80,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,May,40
809,809,150611,3304,118,0,193,8,5,38,80,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,June,27
810,810,150611,3304,118,0,193,8,5,38,80,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,July,34
811,811,150611,3304,118,0,193,8,5,38,80,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,August,-1
812,812,150611,3304,118,0,193,8,5,38,80,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,September,0
813,813,150611,3304,118,0,193,8,5,38,80,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,October,0
814,814,150611,3304,118,0,193,8,5,38,80,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,Novermber,5
815,815,150611,3304,118,0,193,8,5,38,80,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,December,32
816,816,150622,112,4,100,67,6,5,30,74,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,January,4
817,817,150622,112,4,100,67,6,5,30,74,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,February,0
818,818,150622,112,4,100,67,6,5,30,74,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,March,1
819,819,150622,112,4,100,67,6,5,30,74,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,April,26
820,820,150622,112,4,100,67,6,5,30,74,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,May,6
821,821,150622,112,4,100,67,6,5,30,74,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,June,0
822,822,150622,112,4,100,67,6,5,30,74,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,July,0
823,823,150622,112,4,100,67,6,5,30,74,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,August,23
824,824,150622,112,4,100,67,6,5,30,74,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,September,7
825,825,150622,112,4,100,67,6,5,30,74,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,October,0
826,826,150622,112,4,100,67,6,5,30,74,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,Novermber,0
827,827,150622,112,4,100,67,6,5,30,74,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,December,0
828,828,150600,1288,46,200,138,12,5,62,184,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,January,10
829,829,150600,1288,46,200,138,12,5,62,184,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,February,0
830,830,150600,1288,46,200,138,12,5,62,184,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,March,4
831,831,150600,1288,46,200,138,12,5,62,184,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,April,5
832,832,150600,1288,46,200,138,12,5,62,184,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,May,21
833,833,150600,1288,46,200,138,12,5,62,184,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,June,10
834,834,150600,1288,46,200,138,12,5,62,184,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,July,11
835,835,150600,1288,46,200,138,12,5,62,184,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,August,15
836,836,150600,1288,46,200,138,12,5,62,184,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,September,0
837,837,150600,1288,46,200,138,12,5,62,184,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,October,4
838,838,150600,1288,46,200,138,12,5,62,184,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,Novermber,32
839,839,150600,1288,46,200,138,12,5,62,184,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,False,December,26
840,840,15037,3045,87,100,159,18,5,92,95,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,January,1
841,841,15037,3045,87,100,159,18,5,92,95,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,February,24
842,842,15037,3045,87,100,159,18,5,92,95,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,March,2
843,843,15037,3045,87,100,159,18,5,92,95,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,April,6
844,844,15037,3045,87,100,159,18,5,92,95,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,May,10
845,845,15037,3045,87,100,159,18,5,92,95,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,June,12
846,846,15037,3045,87,100,159,18,5,92,95,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,July,44
847,847,15037,3045,87,100,159,18,5,92,95,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,August,34
848,848,15037,3045,87,100,159,18,5,92,95,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,September,2
849,849,15037,3045,87,100,159,18,5,92,95,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,October,7
850,850,15037,3045,87,100,159,18,5,92,95,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Novermber,5
851,851,15037,3045,87,100,159,18,5,92,95,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,December,12
852,852,15039,0,0,350,198,29,5,144,206,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,January,18
853,853,15039,0,0,350,198,29,5,144,206,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,February,7
854,854,15039,0,0,350,198,29,5,144,206,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,March,4
855,855,15039,0,0,350,198,29,5,144,206,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,April,6
856,856,15039,0,0,350,198,29,5,144,206,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,May,0
857,857,15039,0,0,350,198,29,5,144,206,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,June,11
858,858,15039,0,0,350,198,29,5,144,206,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,July,7
859,859,15039,0,0,350,198,29,5,144,206,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,August,3
860,860,15039,0,0,350,198,29,5,144,206,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,September,0
861,861,15039,0,0,350,198,29,5,144,206,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,October,131
862,862,15039,0,0,350,198,29,5,144,206,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,Novermber,3
863,863,15039,0,0,350,198,29,5,144,206,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,December,8
864,864,15040,2124,59,150,120,13,5,67,142,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,January,13
865,865,15040,2124,59,150,120,13,5,67,142,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,February,14
866,866,15040,2124,59,150,120,13,5,67,142,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,March,5
867,867,15040,2124,59,150,120,13,5,67,142,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,April,0
868,868,15040,2124,59,150,120,13,5,67,142,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,May,15
869,869,15040,2124,59,150,120,13,5,67,142,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,June,6
870,870,15040,2124,59,150,120,13,5,67,142,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,July,9
871,871,15040,2124,59,150,120,13,5,67,142,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,August,12
872,872,15040,2124,59,150,120,13,5,67,142,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,September,32
873,873,15040,2124,59,150,120,13,5,67,142,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,October,10
874,874,15040,2124,59,150,120,13,5,67,142,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,Novermber,4
875,875,15040,2124,59,150,120,13,5,67,142,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,December,0
876,876,15038,6265,179,0,152,9,5,46,133,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,January,26
877,877,15038,6265,179,0,152,9,5,46,133,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,February,39
878,878,15038,6265,179,0,152,9,5,46,133,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,March,29
879,879,15038,6265,179,0,152,9,5,46,133,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,April,1
880,880,15038,6265,179,0,152,9,5,46,133,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,May,1
881,881,15038,6265,179,0,152,9,5,46,133,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,June,6
882,882,15038,6265,179,0,152,9,5,46,133,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,July,17
883,883,15038,6265,179,0,152,9,5,46,133,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,August,12
884,884,15038,6265,179,0,152,9,5,46,133,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,September,4
885,885,15038,6265,179,0,152,9,5,46,133,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,October,12
886,886,15038,6265,179,0,152,9,5,46,133,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,Novermber,1
887,887,15038,6265,179,0,152,9,5,46,133,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,December,4
888,888,15041,9954,158,0,54,7,5,37,121,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,January,2
889,889,15041,9954,158,0,54,7,5,37,121,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,February,9
890,890,15041,9954,158,0,54,7,5,37,121,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,March,4
891,891,15041,9954,158,0,54,7,5,37,121,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,April,0
892,892,15041,9954,158,0,54,7,5,37,121,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,May,0
893,893,15041,9954,158,0,54,7,5,37,121,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,June,2
894,894,15041,9954,158,0,54,7,5,37,121,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,July,19
895,895,15041,9954,158,0,54,7,5,37,121,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,August,10
896,896,15041,9954,158,0,54,7,5,37,121,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,September,4
897,897,15041,9954,158,0,54,7,5,37,121,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,October,1
898,898,15041,9954,158,0,54,7,5,37,121,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,Novermber,3
899,899,15041,9954,158,0,54,7,5,37,121,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,December,0
900,900,15394,1830,50,0,2,0,5,2,48,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,January,0
901,901,15394,1830,50,0,2,0,5,2,48,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,February,0
902,902,15394,1830,50,0,2,0,5,2,48,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,March,0
903,903,15394,1830,50,0,2,0,5,2,48,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,April,0
904,904,15394,1830,50,0,2,0,5,2,48,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,May,0
905,905,15394,1830,50,0,2,0,5,2,48,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,June,0
906,906,15394,1830,50,0,2,0,5,2,48,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,July,0
907,907,15394,1830,50,0,2,0,5,2,48,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,August,0
908,908,15394,1830,50,0,2,0,5,2,48,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,September,1
909,909,15394,1830,50,0,2,0,5,2,48,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,October,1
910,910,15394,1830,50,0,2,0,5,2,48,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,Novermber,0
911,911,15394,1830,50,0,2,0,5,2,48,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,December,0
